smiles,gap
COCC(C)C1COC1,0.3171
O=CNCC1C2COC12,0.2749
C1CN(CC(=O)N1)C=O,0.2601
C1NC1C1=NC=CN=N1,0.164
CCN=COC(C)(C)C,0.2734
CC12C3C1N1C3C(O)C21,0.2768
COC1=NNC(=N)N1C,0.2408
CCOC1(CC1)C#CC,0.2744
O=CN1C2C3NC2C13,0.2528
CC(=O)COCCC#C,0.2345
CC1N2CC2C1=O,0.2189
NC1(CC2(CO2)C1)C#N,0.2926
[NH3+]CC1=COC=C1[O-],0.222
OCC1CN=COCO1,0.2574
OCC12CC3CC(C1)C23,0.3245
CC12C3CC4CN(C13)C24,0.2848
OCC1C(CO)C1C=O,0.2222
CC12NCC1=CNC2=O,0.1944
CCCc1c(cco1)O,0.22
CCC12CN1C(=O)CC2,0.2413
COc1cc(cnc1)O,0.207
CN1C2CC2COC1=O,0.279
CC(O)C(C=O)C1CO1,0.2236
COC1CCCCOC1,0.3183
OCC1C2CC1(CO)C2,0.324
OC(C#C)C1COC1=N,0.2841
CC1CC(=NO)C1C,0.2495
CCC(=NO)C(O)CO,0.2393
OC1CCC2CC2C1=O,0.2172
CC1CC(C)C(C1)C#N,0.3431
CC1CC2(OC12)C(N)=O,0.2589
O=C1C=CC2OC12C#C,0.1698
CC(C)C(C#C)C(C)=O,0.2219
CN(C=O)c1c[nH]nn1,0.2148
CC(=O)c1c[nH]c(n1)O,0.1929
O=C1CC2OC2CC=C1,0.1925
C1CN1CC#CCCO,0.2791
OCC1CCC=C1C#N,0.2136
CC(C(N)=O)C1(C)CC1,0.2682
CC1CC2(C)CC1C2O,0.3123
CCC(O)C12CCC1O2,0.3138
CC(CC#C)C(C)=NO,0.257
CCCC1(NC1C)C#C,0.2746
CC12CC1(C)C1CC2O1,0.3248
N=COCC(=O)C1CC1,0.221
O=CC12CC(C1)C1OC21,0.2213
OCC1CC2CC2O1,0.3195
CCC1C(C)C2CC12O,0.3114
OC1C2C3C4OC4C2C13,0.3255
CCC(C)(C#C)C1CO1,0.3084
C#CCC12CC1OC=N2,0.2584
C1C2OC22CCC=CC12,0.2622
N#CC12CC3C(CC1)C23,0.3067
CC1OCC1CC(N)=O,0.2641
OCC(CC#N)C1CC1,0.2895
CC(=O)C1NC1CC#C,0.2217
Cc1c2c(co1)nc[nH]2,0.1829
OC1CC11CC(O1)C#C,0.254
N=C(OC=O)C(=O)C#C,0.1694
CCC#CC(=O)NC=O,0.2012
c1c2c(c([nH]1)N)CCN2,0.2185
Cc1ccccc1O,0.22
CC1(CO)OC(=N)C1O,0.2804
CC1C2C(C#N)C(C)N12,0.2637
CCC(OC(C)C)C#C,0.298
N#CC12CC3CC1N23,0.2702
CCC1OCC(=O)C1=O,0.1346
CC1CCOC(C)(C)C1,0.3206
OC12CC3C(CCC1)C23,0.315
N#CC12CC3C=CC1C23,0.2294
CC1OC2(C)CC12C=O,0.2152
COC1(C)C(C)C1O,0.2948
CCC1=CCOC1=O,0.23
C1C2CCC3COC3C12,0.315
COC1C2CC1C1NC21,0.3045
N#CC12C=CC3CC1C23,0.2352
C(C#CC#N)C(=O)N,0.2319
FC(F)(F)C12CC(C1)C2,0.4109
CC1C=CC2(CO2)C1=O,0.2043
N=C1OC2C3CC1NC23,0.2485
OC1=NNC(=O)NC1=N,0.1897
C(C=O)N(C=O)C=O,0.1981
Cn1c2c(cco2)cn1,0.2236
CC1(OCCO1)CO,0.3231
CC1(C)OC2C1OC2=N,0.2646
CC12CC1C1OCC21,0.3095
C(CO)C#CC(=O)CO,0.2098
ON=C1C2COCC1O2,0.2497
CN1CC2(O)C3OC2C13,0.2765
NC(=O)C(=O)CC1CN1,0.1647
CCOCCC#C,0.3118
c1cc2n(c1N)CCO2,0.2282
N=C1OC=CC(=O)C=N1,0.1593
CC12CCOC1CC=C2,0.2603
CC12CC3(C)C1CN23,0.3202
O=CC12CCC1(O2)C#C,0.2008
c1c(c(c[nH]1)N(=O)=O)N,0.143
COC1(C)OCCC1O,0.3352
c1cc2n(c1)C(=O)C=C2,0.1322
C1CC11C2OC3CC2C13,0.3271
CC1=CC(O)C(O)C1O,0.2549
OC1C2CCC2C1C=O,0.2142
CC1=CC2COC1CO2,0.2497
CCC1C2CC1C(=O)O2,0.2751
CCC(C)(COC)C=O,0.224
C1C=CCC12CC(=O)C2,0.2199
O=CC12C=CC3OC1C23,0.2022
CC(O)C(O)C(=O)CO,0.2298
NC1=COC=NC1=N,0.1824
CN1C2C3CC3C(O)C12,0.2604
CC12CN=CN1C2C=O,0.2006
CC(O)(C#C)C1CO1,0.2892
NC(=O)C1CC2COC12,0.2649
CC1=CCC=CC2OC12,0.2303
O=C1C=CC2CC12C#C,0.1817
O=C1N2CCC2C11CN1,0.2265
O=CC1OC11CC(=O)C1,0.2045
CC1(CO)NC1C1CO1,0.2981
CCN=C1C=CNN=N1,0.1609
COC12CC3CCC1C23,0.327
C1CC11CCC2CC2O1,0.3106
[O-]C(=O)C1C2C[NH+]1CC2,0.2309
CCc1cnc[nH]c1=O,0.1943
CC1(Cn2c1ncc2)C,0.2572
CC12CC3(C)CCN1C23,0.3159
CC1C2CC3C(O)C2C13,0.3184
CC12CC(O)(C1)CCC2,0.3249
C#CCNc1ccon1,0.2275
CCN1C(C=O)C1C=O,0.1829
CCC1(CNC=N1)C#N,0.2464
CC12CC(O)C1C1NC21,0.2928
CC1OC2(C)C(C)OC12,0.308
O=CNCC1C2CC1C2,0.2828
NC1=C2C(O)CN2N=N1,0.2164
[NH2+]=C1NC=C([N-]1)N(=O)=O,0.1672
CN1CC11CC2C(O)C12,0.3032
c1coc2c1NCC=C2,0.1659
CCC1OCC=C1C,0.2494
C1CC23OC12CC1NC31,0.3166
OC1CC1(O)CN1CC1,0.3059
C1CC23CN4CC12CC34,0.3092
O=C1OC2C(C3CO3)C12,0.2688
CCC1C2C3C1C2C3=O,0.2482
CC(O)C1(C)NC1(C)C,0.3
CC1(C)OC1C1CC1,0.3406
C1CC1C12CCC1O2,0.3265
CC1OCC11COC1=O,0.2594
CCC(=O)NC(=O)CO,0.225
CN=C1OC2(CO)CC12,0.271
OCCC12CN1C(=O)C2,0.2374
COC(C#N)C1CN1C,0.2473
c1c(=O)[nH]ncn1,0.1669
CC1C=C(C)CC1(C)O,0.2562
CC12NCC1(O)CC2=O,0.196
CCC1C=CCN1C=O,0.2398
CC(CO)C#CC#N,0.2459
OC1CNC1(C=O)C=O,0.188
OCC1C2C3CCC1N23,0.2877
OCC1OCC1NC=O,0.2717
CC1CC11CC(C)C=C1,0.244
CC1C(O)C2CC12CO,0.3125
CC1CN1C1=CN=NO1,0.2107
CC1C=CC2(O)CC12O,0.2415
CC1OC2CC12N1CC1,0.3104
C1C2C1N1CC1C1CN21,0.2919
O=C1OC23CC4C2CC134,0.2422
OC12COC3C(C13)C2=O,0.2424
ON=C1CCC2CC12O,0.2294
CC1COCOC(N)=N1,0.2658
CC12NC1C1(O)CC2C1,0.2966
CC1C(CCO)C1(C)O,0.3152
CC(C)N=COCC#C,0.2667
CC1C2CC3C(C2)N13,0.3257
N=C1OCCC11CO1,0.2631
CC1C2CC(C)(CO)C12,0.3195
OC12CC1C1OC21C=O,0.2001
CC1OC(=O)C1C1CO1,0.2832
CC1(CO1)C(CO)CO,0.3144
CC1=CC(=NO)C2CN12,0.179
NC(=O)CC1CNC1=O,0.2493
C(C(F)(F)F)OC=O,0.2855
CC(C)C(=O)CC1CO1,0.2278
CCC1CCC(C)O1,0.3308
CC1=NC23CC(C2)C3O1,0.2593
N=CN1CC1(C=O)C#C,0.2102
Cc1ccc(n1C=O)C,0.1789
O=C1C=CNC2CC1C2,0.1859
Cc1ccc(=O)[nH]c1N,0.1714
CC1C2CCC2NC1=O,0.2737
CC#Cc1nc([nH]n1)N,0.2152
CN1CC11CC(C)(O)C1,0.2948
CN(C=O)c1ncco1,0.2086
CC1N2CC1(C2)C#C,0.2752
OC1(COC1C=O)C#N,0.2077
Cc1cc(oc1)CC#N,0.2322
C(=O)C(=O)c1nnon1,0.1449
N=COC12CC1CC2=O,0.2211
CC1C2COC1(C)C2=O,0.2062
CCC12CC1(C)CO2,0.3073
CCCC1(CN1)C1CO1,0.3128
C1OC2CC1OCC2,0.3236
CC1=CC2OC2C11CN1,0.2286
[NH3+]CC(=O)NCC([O-])=O,0.2436
CC(C)OC1OCC=C1,0.2611
c1c[nH]cc1C(F)(F)F,0.2531
OC12C3CC1C(=O)C2N3,0.1999
CC1=CNC(=O)NC1=N,0.2008
Cc1coc(=O)nc1C,0.1827
CC(=NO)C(=O)N(C)C,0.2115
CC12CC3C1OC23C=O,0.208
CC1OC(=N)C2NC12,0.2655
OCCC1CC2OCC12,0.3138
CC1CC(CC([O-])=O)[NH2+]1,0.2736
NC1=NC=COC1=N,0.1647
OCC(=O)C1OC1C=O,0.1967
OC1CC(C1)(C#C)C#N,0.2854
COC1C(C#C)C1(C)C,0.2755
CC1=CC(=N)OC=N1,0.1828
CC(=O)c1cc(n[nH]1)N,0.1642
CC1CC2CC3OC1C23,0.3129
OC1CC=CCN2CC12,0.2268
CC1C2C3N(C)C1C23C,0.283
CCCC1=CC(=O)NC1,0.217
CCC12COCCC1O2,0.3327
CCC1CC(C)C1CC,0.3473
OC12COC1C2CC=O,0.2237
O=C1NC2CCC1C=C2,0.2267
OC1CC1C1=NNC=N1,0.2285
CCc1c(n[nH]n1)CO,0.251
CCC1(CCC1O)C=O,0.2199
COC1CCOCOC1,0.3304
C#CC12CN1C1COC21,0.2408
N#CC1CC2CCC2N1,0.2672
CC(=O)C1(C)CO1,0.2232
CN1CC1C1=CC=NN1,0.2452
CC(O)C1C2NC2C1C,0.3029
CC(=O)COC1(CC1)C,0.2232
C1CC2(C1)CCO2,0.3135
CC1CC(=O)C(=N)N1C,0.1682
OCC1CC(=O)C2CN12,0.22
OCCC1(O)CC1CO,0.3063
CC1(C)C2CCC1OC2,0.31
CC1CC2=C(NN=C2)O1,0.2418
CN1C2C3OCC2(O)C13,0.2608
CC1CC(C#C)C(=O)C1,0.2175
CC12CCC3C1C2C3O,0.3315
Cc1cc([nH]c1O)CO,0.2226
CC(=O)CNC(=O)C,0.2131
C1CC1C1CCO1,0.3288
CC(=NO)C1C2CCN12,0.2315
NC1C(OC1=N)C1CC1,0.2677
C1C2CC3CC12N=CO3,0.2364
CC1COCC(=O)C1C,0.209
OC1CCC(OC1)C#N,0.2818
CCC1CC2CC(C1)O2,0.31
C1CC1C12N3C4C3C1C24,0.2819
CN1CC2OC(=N)CC12,0.2569
OC12CCN3C(C=C1)C23,0.2177
CC1OC2C3OC2C13,0.3046
O=C1CC2CNC(=O)C12,0.2137
C1C2CC3=CCOC3C12,0.2468
Cc1conc1C#N,0.224
CC12CCN3CC1(O)C23,0.2831
c1cnc[nH]c1=O,0.1966
CC1CC(C1)C(F)(F)F,0.3912
CC(O)C#CC1OC1C,0.266
c1cc(=O)oc(c1N)O,0.1517
CC12OC1CC2O,0.3307
CC1OCCC(=O)O1,0.2719
CN=CN(CC=O)C=O,0.2049
O=C1CCC11CO1,0.2054
CCOC(=O)C(C)(C)C,0.2799
C1CC=CCC=C1,0.255
OC1CCC2(CC2)C=C1,0.2432
C#CC1(CC1)C(=O)C#N,0.1801
c1c(oc(nc1=O)N)N,0.2206
N#CC12OC3CC1C23,0.2501
CC1=C(C)C2(O)CC1C2,0.2342
CC12NC1C(C=C2)C#C,0.2435
CCCC1OCCC1O,0.3028
CC12C3CN1C3C2C#C,0.275
OC1CC=CC=CC1O,0.1893
OC1C2C3CC3(O)C12O,0.2942
CC12CN(C1)CC(=O)O2,0.2339
CCc1ccc([nH]1)CO,0.228
CC1C2CCC1(O2)C=O,0.2178
CC1(O)C2COC1C2O,0.2769
CCC(O)C(CO)C=O,0.2187
CCNC(=O)OCC=O,0.2264
OCC1C2C3N1CC23O,0.2932
CC1=C(CC(=O)N1)C=O,0.1805
CC1C2CCC2CC1O,0.312
CC1CC2=CCCC2=C1,0.196
O=CN1CC11CC=CC1,0.2489
CCCCC(=NO)CO,0.2531
c1c(n2c([nH]1)nnn2)O,0.2147
CC#CC1CC(O)C1C,0.2939
CCC(=O)COC,0.235
CCc1cc(co1)CO,0.2334
CC12C3C1C1(C)OC3C21,0.3283
CC1OC11CC2(O)CC12,0.3265
COC1(C)CC(=O)C=C1,0.1893
CCC1OC(C=O)C1O,0.2084
O=CC12OC1CN1CC21,0.1899
C1N2C3CCCC=C1C23,0.2224
CCCC1(CC1)CCC,0.3399
CCC1(COC1)C(C)O,0.307
CCOC1COC1=O,0.2516
OC1C2CCN2C11CC1,0.267
OCC1NC1CC=O,0.2206
CN=c1c(ccc[nH]1)F,0.1651
CC1OC1C#CCO,0.2656
CC1CNC(=O)N2CC12,0.2846
O=CN1C2CC3(CN3)C12,0.2436
CC12CC1CCC=C2,0.252
CC(C)C1(CCCC1)O,0.3142
OC1CC1OC(=O)C=O,0.1641
C1CC12CNC(=O)C=C2,0.2065
OC1C2OCC3C2C13O,0.3198
CC12CC(O1)C2CC#C,0.2936
CC1CC(C#N)N1C=O,0.2642
OCC1=CCCC1C#C,0.2588
C1OC2CCCC=CC12,0.2454
CCC12OC1C1OC21C,0.2929
CCCOCCC(=O)N,0.279
OC1CC2C1CC21CO1,0.322
N=C(C#N)N1CCC1=N,0.1966
CC1CCC(C)(C1)C#C,0.3148
OC1CC11CC(C1)C#C,0.2977
O=CC12CC3OC1C3O2,0.2192
CC1C2OCC=CC12O,0.2307
O=CCC1(CO1)C1CC1,0.2227
C1NC11C=CC2COC12,0.2428
C1CCOC(=O)CNC1,0.2325
CC12N=COC1C1CC21,0.2672
C1CC2(C1)COC=N2,0.2645
O=CCC(=O)C1CCO1,0.2024
O=CC1OCC=C1C#C,0.1876
C1C=CC23CN=CN2C13,0.231
OCC12CC1C1CC2O1,0.3118
CC(O)C1OC1C(N)=O,0.2612
O=CC12CN1C1CCC21,0.1956
OCC1CC(O1)C1CC1,0.318
N#CCCC1CCC=C1,0.2624
CNC1C(C)COC1=O,0.2445
Cc1c(n[nH]n1)C(C)C,0.2504
CC1=CCC(=O)C=CC1,0.177
CCc1[nH]c(=O)n(n1)C,0.2328
NC1=CC(=N)NC(=O)O1,0.2122
C1C(=CNC1=O)C#N,0.1898
CCN=C1COC(C)O1,0.2756
CN1C(=N)NC=CC1=O,0.1971
c1cnnc(n1)C=O,0.1552
CC1=CCC2(O)CC1C2,0.2523
N=CN1C2C=CC1C2=O,0.2295
CCC1CCC2(C)CC12,0.3377
OC1COCC2CCC12,0.307
O=CC12CN3CC1C23,0.2034
CC1CC23OC4C2OC134,0.2616
OC12CC(C1)C=CCC2,0.2531
O=CN1CC1C1CC1,0.2542
OC12CC1OCC2,0.302
CC1OC(=O)NCC1=O,0.2151
CCCC1COC=N1,0.2696
O=C1OCCC11CO1,0.2513
CC1C(O)C2CCC12O,0.3001
CCC1CC(O)C(=O)N1,0.2748
CC(=O)NC(=N)C1CC1,0.2338
CC12CC3C1CCCC23,0.3606
CC#CC1OC1C#CC,0.2532
CC1(C)OC2C(O)CC12,0.3088
CCC1OC2CC2(C)O1,0.3332
O=C1NCC2=C1N=NO2,0.1772
CN1CC1(C=O)C1CC1,0.1934
Cc1cnc([nH]1)C(=O)C,0.1834
CC1(CCC1)C=O,0.2247
OC1C2N3CC2(C#C)C13,0.2815
OC1(CCOC1)C1CO1,0.3203
CC1(O)CC11CC(O)C1,0.3173
COC(C)C1(CN1)C#N,0.2919
CC1C2CCCC=CC12,0.25
CCC1(CC1)C(=O)C=O,0.1569
CC12C3CC(=CC1=O)C23,0.1607
C1N2C3CC4C=CC13C24,0.2252
CC12C3CC(N13)C21CC1,0.3134
N#CC1CCOC11CC1,0.2817
CN1CC11COC2CC12,0.3103
OC1=NC(=N)OC=C1,0.1818
C1Cn2c(nc(n2)N)N1,0.2338
CCc1c([nH]nn1)C=O,0.1965
CC1=C(NC(=O)C1)C,0.2098
CC1C2C3(C)CC2(O)C13,0.3327
CCCOC1CCC1C,0.3261
O=C(C1CN1)C1CCO1,0.2159
CC1C=CC=CNC1=O,0.1846
OC1C2OC3C2C13C#N,0.2688
O=C1CNCC2OC12,0.1933
CNCc1nnon1,0.172
Cc1c(nn[nH]1)N,0.2164
CC(C=O)C1COC1C,0.2196
CC1OC2CC(C#N)C12,0.2762
O=CNC12CC1C(=O)C2,0.2274
CC1C2CC3OC3C12O,0.3241
C1CCNC(=O)NCC1,0.2701
C1C2OC3=C(C=CN3)C12,0.2317
c1c[nH]c2c1N=COC2,0.1946
OCC12CC1C1(CC1)C2,0.3181
CC(=O)C1(C)C2CC1C2,0.2255
Cc1nc(n(n1)C)N,0.2515
C(CC(=O)C=O)C#N,0.158
CCOC(C)(C)C#N,0.301
c1c(nno1)COC=O,0.2356
O=CC(=O)CC1CCO1,0.1546
COCC1(O)CC=CC1,0.2647
OC1C2C=CC1N1CC21,0.2171
c1c(nc([nH]1)O)NC=O,0.2074
C#CCCC#CC1CN1,0.2622
C1C2N1CC21CC2OC12,0.3125
CC12C=CC3CN1C23C,0.2278
CC(C)Cc1cnn[nH]1,0.251
CC1C2CC(=O)N12,0.2346
CCN1C2COC(=N)C12,0.2541
O=C1NCC(CC#C)N1,0.2859
CCc1cc(nn1C)C,0.255
CC1C(C2CN2)N1C=O,0.2529
C1C2NC3=C(ON=C3)C12,0.195
C1CN1CC2COC2,0.3243
c1c2n(cn1)C=CCO2,0.1863
CC([NH+]=C(N)N)C([O-])=O,0.2597
O=C1CCCN2CC12,0.2137
CC(C)C1C2CCOC12,0.3147
COC1(C)CCC(=O)C1,0.2206
NC12CN(CC1)C2C#N,0.2555
CC12C3CC(C13)C2O,0.3205
c1[nH]c(c(n1)NC=O)O,0.1889
CCOCC(C#C)C#C,0.2936
O=CCC1CC2CC1O2,0.2276
CC(=O)C12CCC1CC2,0.2273
CCC#CC1OC1CO,0.2729
CC([NH3+])CC(O)C([O-])=O,0.2747
CC1(CO1)C1=CN=CO1,0.2324
CC12CCC1(CO)CO2,0.2967
CC(O)C(O)(CO)C=O,0.219
CCC1(CO1)C(=O)C#N,0.1969
CC1CC2(CO)COC12,0.299
C#CC12CCC(CO1)O2,0.2834
C(CC(=O)N)CO,0.2796
O=CC1(NC2CC12)C#N,0.2035
OCC(C#C)C1CC1,0.3023
CC12CN1C(CCO)C2,0.3073
CC12CC(O)C1(CO)N2,0.2889
Cc1c(onc1NC)C,0.2297
C1C=CCOCC1=O,0.2177
CC1=C(CO)CC2CC12,0.237
NC1=NON=NC1=N,0.1636
CC12C3C(=O)N1CC23O,0.2394
C1OC11CN2CCC12,0.2826
C#CCN1CCOC1=O,0.2839
CNC(CO)C(F)(F)F,0.3017
CC(C)(CCO)C1CO1,0.3384
O=CC1CCN2CC12,0.2112
CC(C)(O)C1CC1C#N,0.2918
CCC#CCC(C)C#N,0.2856
CC1C(O)C(=NO)C1O,0.2443
N#CC12CCC1COC2,0.2966
CC1C2CC(CO2)C1=O,0.2215
CC1(C)C2CC3C2CC13,0.3639
CC1C2N3C2(C)CC13C,0.3184
CC12CC3(CO)CN1C23,0.2895
CC12CC(CO)(C1)CC2,0.3357
CC(O)(C#C)C1(C)CN1,0.2712
C1C2OCC3N4CC23C14,0.2159
CC1=CCC(=O)N1,0.216
C1CC(C1)(CCO)O,0.3221
CC1(NC1C#N)C#N,0.2728
CN(C=N)c1cn[nH]n1,0.2016
CC1=C(C)C(O)C(O)C1,0.2549
CC12NC1C(=N)OC2=O,0.2366
CC(CC(C)C#N)C#C,0.2976
C(=O)c1c([nH]nc1N)N,0.1787
CCN1C2CC1C21CN1,0.2926
Cc1c([nH]cn1)C#N,0.2143
C1NC1C1CO1,0.3238
CC1C2C3CC3OC12C,0.3089
CCC(OC(N)=O)C=O,0.229
C1OC23COC4C2OC134,0.2617
CCC(=NO)C(C)C#C,0.2549
CC12CC1C(O)CC=C2,0.2456
CC#CC1(O)C2CC1N2,0.2671
c1cc(nc(c1F)F)N,0.1922
CC(O)C(=O)C(N)=N,0.1917
O=C1NC2CC11OCC21,0.2395
Cc1c(con1)C#C,0.2192
O=C1CN2CC1(C2)C#C,0.203
c1cocc1C(=O)C=O,0.1538
OCC(O)C(O)C1CC1,0.3052
OC1CC1COCC#C,0.2863
C(CO)C(=O)C(=O)CO,0.1578
C#CCC1(CCC1)C=O,0.2246
COC(C)(CO)C(C)=O,0.2146
CCC12CC3C1C3(C)O2,0.3034
CC(C)CCOC=NC,0.2728
CC(COC(C)=O)C=O,0.2246
O=C1OCCC2OC12,0.2505
CC1C2C3CC1C23,0.3422
CC1OC1(C)C#C,0.2868
CCC1(CC1)CCC#C,0.3118
CC(C)c1c(cno1)N,0.2092
CCOC=NC(C)C#N,0.271
CC1CC2CC1C2C=O,0.2243
c1coc(n1)C#CCO,0.1958
O=C(OCC#C)C1CO1,0.2615
COc1c(n[nH]n1)N,0.2131
OCCC1(CC#C)CN1,0.2907
CC1C(C#C)N1C(C)=O,0.2493
OC1CC1(O)C#CC#C,0.2057
N=COCC1COC1=O,0.2623
COC(=O)C1COC1,0.2505
CCN1C(C)C1C#N,0.2616
CC12OC3CC(O)C1C23,0.3108
O=CC1C2C3OC2C13,0.219
CC1C(=O)CC=C1C#N,0.2065
CCC1NC1(C)C#N,0.2848
CC1C(C=O)N1C(N)=O,0.1969
CC(C)(C)C(=O)C(=O)N,0.1742
CCOC12CC3C1CC23,0.3425
CC1OCCCC2NC12,0.3105
CC12CCC1OCC2O,0.3025
CC(=O)c1ccccn1,0.1803
CC(C)(O)C12CC1CO2,0.2994
N=COC(C#N)C1CC1,0.2818
N=COC(=O)C(=O)C#C,0.1675
N=C1CN=C(N1)C1CC1,0.2204
CCC(C)C1C(O)C1O,0.2809
CN=c1ocnc(=O)o1,0.2101
CC1CC2CCCCC12,0.3497
CC1C(=O)NCC11CN1,0.2703
N=C1C=CN=CNC1=O,0.1729
CC12NC3CC1(C#N)C23,0.2537
CC#CC#CC(O)C#C,0.2151
CC1OC2CC(=O)OC12,0.2699
Cc1ccoc1NC=N,0.2065
CCN1CC1(C)C=O,0.2164
CC1C=CC23CCC12N3,0.2124
CC#CC12CCCC1O2,0.2724
CC1CC2(CO)CC1O2,0.3321
CC1C=C(C#C)C2NC12,0.2021
OC1CN=C2OCCC12,0.2723
CC1C(CC1C#N)C#N,0.3163
c1c([nH]cn1)COC=O,0.2311
N#CC12NC1C1OC21,0.2423
CC1OC2C(CO)C12,0.3104
C#CC1=CC(=O)CC1=O,0.1485
c1[nH]c(c(n1)N)O,0.2385
CC1C2(O)CC=CC12O,0.2407
C#CCC1(CC#N)CN1,0.2844
CC1(N)C2CC1(O2)C#N,0.2422
CC#CC(O)C(=O)C=O,0.1481
c1c(nco1)CCO,0.2431
CC1C(O)C11C2CC1O2,0.3024
NC1(C#N)C2C3CN2C13,0.2724
c1cc(oc1C(=O)N)N,0.1846
C1CC1(C#CC=O)C#N,0.2021
OCC12NC3C1OC23,0.2889
CC1(C)OCC2OCC12,0.3157
Cn1cc(c(c1)O)CO,0.2368
CC1C2CCOC12CO,0.3122
CC1CC2(CC#C)CC12,0.3012
CCC1(C)OC1CO,0.3384
OCC(C#N)C1COC1,0.2799
CC1=NCC(CC#N)O1,0.274
c1noc(=O)n1CC=O,0.2068
C(COCC#N)NC=O,0.2581
N#CC1CCC11CC1,0.3107
CC1CC(=NO)C(=N)O1,0.2076
CC(=O)C1=CCC(=O)N1,0.1638
CC1(C)CC2OC12C#C,0.2626
OC1CCC1C(F)(F)F,0.3388
C1CC=C(C(=O)C1)CO,0.194
O=CC1OCCC11CN1,0.2105
CC1(C)C2CC(O)CN12,0.2819
CCC(C)(C)NC(=O)N,0.3001
OC1CCC(OC1)C=O,0.2257
O=CCC12CC3OC1C23,0.2122
C#CCCc1cnno1,0.2291
C1C2C3CC22OCCC132,0.3263
CN(C=O)C1CC1O,0.2649
OC12CC1CC2(O)C#C,0.2807
CC1OC1C(C)(C)C#C,0.3104
N#CC1NC11CC2CC12,0.2733
CNC1(CC1C#N)C=O,0.1933
CC1=C(F)C(=O)N=NO1,0.1666
OCC#CCC(O)C#N,0.2651
CNc1c[nH]cc1C#N,0.1935
O=C1C2COC1C=C2,0.2158
CNC1=C(NC)N=NO1,0.1668
COCC1C(O)C1CO,0.3022
c1cnc([nH]1)C(=O)N,0.2127
c1c(ncnn1)N(=O)=O,0.1427
CC1OC2C3CC2C1O3,0.3184
CC12CC(C)(C1)OC2,0.3189
C(C#CC#CC#N)C#N,0.1937
CC12CC=CCC1CO2,0.2592
C1C(=O)CC12CO2,0.2171
c1cnc(oc1=O)F,0.1994
COCC(O)CC=O,0.231
O=CC1C2CC1C2(C)C,0.2225
CC1CCC(O1)C(N)=O,0.2631
N=C1NN=CC(=N1)C#N,0.1313
NC1(COCC=C1)C#N,0.2442
CCC1OC2CCC2O1,0.3209
CN=C1C(=CCO1)C=O,0.1702
CC12CC3C1C(C#N)N23,0.2612
CCC1C=CC(O)C1O,0.2497
c1nc([nH]n1)CC=O,0.2175
CN1C(CCO)C1C#N,0.2621
COCC(=O)C(C)C=O,0.2055
Cc1cc(oc1C#C)C,0.1914
CN1CC2NC2(C1)C=O,0.182
COCC1CC1C#N,0.2912
OC1CCC2NC2C1O,0.3025
CC1CC2(CC1N2)C#N,0.2651
COCC1CC(=O)CN1,0.2104
CCC1(O)CN(C)C1=O,0.2679
O=C1CC2CC12C#C,0.2267
C1COC2(C1)CN=CO2,0.2782
CCC1(OC1(C)C)C#C,0.2835
O=CNCC1OC2CC12,0.279
c1cn(nc1O)C2CC2,0.2384
CCc1cnoc1CO,0.2338
CC1(CCC=O)CC1O,0.2283
CC(C1[NH2+]C1C)C([O-])=O,0.2772
CCC1(CC1)C(O)C#C,0.2989
C(=O)C#N,0.2066
C1C2CC3=CCCOC123,0.2422
O=C1OC2(CC2)C1C#C,0.2661
OCC1C2CCC1O2,0.3091
COC12CC3C1CC23,0.3436
CC1C=CCCC1C#C,0.2636
CC12C(O)C3CN1C23C,0.3001
O=C1OC2CC3CNC123,0.2383
C(=N)N(C=O)C(=N)N,0.2116
C1C2CC3OCC(O3)C12,0.3264
c1nc2c(o1)CCO2,0.2045
Cc1coc2c1[nH]nc2,0.2129
CC(C#N)C1CC1O,0.3161
c1cc2cncn2nc1,0.1539
CC12NC1CC2CC=O,0.2182
CC12CCC1=CCC2=O,0.2189
CCC12C(O)C3C1CN23,0.2937
CC#CC1(C)NC1C#N,0.262
CC1OC2(C#N)C(O)C12,0.2489
CNC1CCNC1C#N,0.2594
C1CC1C1CC2OC2C1,0.3446
C1CN=COCC1=NO,0.2305
C1C2C3C4CN2C13CO4,0.3209
CC1C2CC=C(C)C12,0.246
NC(=O)C1CC2C(O)C12,0.2436
ON=C1CC2CC1(O)C2,0.2544
C1CCOCOCC1,0.3451
CC1OC2(C)C(CO)C12,0.3037
CCCC(C)N1CC1,0.3187
C1CC1c2c(nn[nH]2)N,0.2111
OC12CN3CC1(C=O)C23,0.2109
c1cc(c(cc1N)N)F,0.1977
CNC1=NC(=O)N=NO1,0.259
CC12CC3=CCN1C23C,0.1634
OCC1(O)CC1OC=N,0.2683
CC1C2OCC1C(C)=C2,0.2485
N=C1OCC2NC2CO1,0.2857
O=C1NC=CC2CC2O1,0.2107
O=C1OC=NCC2CC12,0.2377
CC1OCCCC11CN1,0.3116
OCC12CC1C(=O)NC2,0.2665
CC#CC(C)(C)O,0.2928
Cc1cc(on1)C=O,0.1911
CN1Cc2c(nc[nH]2)C1,0.232
C1CC(C1)C#CCC#N,0.2809
CC#CC1(O)COC1=N,0.2609
O=C1NCCC2NC12,0.2487
CC1CCOC(=N1)C#N,0.2296
O=CC#CC#CC1CO1,0.175
